County,date,deaths
Genesee,2020-04-22T00:00:00Z,2
Greene,2020-04-22T00:00:00Z,0
Hamilton,2020-04-22T00:00:00Z,0
Herkimer,2020-04-22T00:00:00Z,3
Jefferson,2020-04-22T00:00:00Z,0
Kings,2020-04-22T00:00:00Z,0
Lewis,2020-04-22T00:00:00Z,0
Livingston,2020-04-22T00:00:00Z,4
Madison,2020-04-22T00:00:00Z,5
Monroe,2020-04-22T00:00:00Z,81
Montgomery,2020-04-22T00:00:00Z,1
Nassau,2020-04-22T00:00:00Z,1431
New York,2020-04-22T00:00:00Z,15864
Niagara,2020-04-22T00:00:00Z,16
Oneida,2020-04-22T00:00:00Z,8
Onondaga,2020-04-22T00:00:00Z,22
Ontario,2020-04-22T00:00:00Z,0
Orange,2020-04-22T00:00:00Z,244
Orleans,2020-04-22T00:00:00Z,1
Oswego,2020-04-22T00:00:00Z,2
Otsego,2020-04-22T00:00:00Z,4
Putnam,2020-04-22T00:00:00Z,7
Queens,2020-04-22T00:00:00Z,0
Rensselaer,2020-04-22T00:00:00Z,9
Richmond,2020-04-22T00:00:00Z,0
Rockland,2020-04-22T00:00:00Z,401
St. Lawrence,2020-04-22T00:00:00Z,0
Saratoga,2020-04-22T00:00:00Z,7
Schenectady,2020-04-22T00:00:00Z,14
Schoharie,2020-04-22T00:00:00Z,0
Schuyler,2020-04-22T00:00:00Z,0
Seneca,2020-04-22T00:00:00Z,0
Steuben,2020-04-22T00:00:00Z,27
Suffolk,2020-04-22T00:00:00Z,926
Sullivan,2020-04-22T00:00:00Z,14
Tioga,2020-04-22T00:00:00Z,0
Tompkins,2020-04-22T00:00:00Z,0
Ulster,2020-04-22T00:00:00Z,17
Warren,2020-04-22T00:00:00Z,0
Washington,2020-04-22T00:00:00Z,2
Wayne,2020-04-22T00:00:00Z,0
Westchester,2020-04-22T00:00:00Z,838
Wyoming,2020-04-22T00:00:00Z,3
Yates,2020-04-22T00:00:00Z,0
Out of NY,2020-04-22T00:00:00Z,0
Unassigned,2020-04-22T00:00:00Z,0
New York State,2020-04-23T00:00:00Z,20743
Albany,2020-04-23T00:00:00Z,30
Allegany,2020-04-23T00:00:00Z,2
Bronx,2020-04-23T00:00:00Z,0
Broome,2020-04-23T00:00:00Z,15
Cattaraugus,2020-04-23T00:00:00Z,0
Cayuga,2020-04-23T00:00:00Z,1
Chautauqua,2020-04-23T00:00:00Z,3
Chemung,2020-04-23T00:00:00Z,1
Chenango,2020-04-23T00:00:00Z,0
Clinton,2020-04-23T00:00:00Z,4
Columbia,2020-04-23T00:00:00Z,13
Cortland,2020-04-23T00:00:00Z,0
Delaware,2020-04-23T00:00:00Z,4
Dutchess,2020-04-23T00:00:00Z,35
Erie,2020-04-23T00:00:00Z,188
Essex,2020-04-23T00:00:00Z,0
Franklin,2020-04-23T00:00:00Z,0
Fulton,2020-04-23T00:00:00Z,0
Genesee,2020-04-23T00:00:00Z,3
Greene,2020-04-23T00:00:00Z,0
Hamilton,2020-04-23T00:00:00Z,0
Herkimer,2020-04-23T00:00:00Z,3
Jefferson,2020-04-23T00:00:00Z,0
Kings,2020-04-23T00:00:00Z,0
Lewis,2020-04-23T00:00:00Z,0
Livingston,2020-04-23T00:00:00Z,5
Madison,2020-04-23T00:00:00Z,5
Monroe,2020-04-23T00:00:00Z,91
Montgomery,2020-04-23T00:00:00Z,1
Nassau,2020-04-23T00:00:00Z,1471
New York,2020-04-23T00:00:00Z,16158
Niagara,2020-04-23T00:00:00Z,18
Oneida,2020-04-23T00:00:00Z,11
Onondaga,2020-04-23T00:00:00Z,23
Ontario,2020-04-23T00:00:00Z,0
Orange,2020-04-23T00:00:00Z,268
Orleans,2020-04-23T00:00:00Z,5
Oswego,2020-04-23T00:00:00Z,2
Otsego,2020-04-23T00:00:00Z,4
Putnam,2020-04-23T00:00:00Z,7
Queens,2020-04-23T00:00:00Z,0
Rensselaer,2020-04-23T00:00:00Z,10
Richmond,2020-04-23T00:00:00Z,0
Rockland,2020-04-23T00:00:00Z,436
St. Lawrence,2020-04-23T00:00:00Z,0
Saratoga,2020-04-23T00:00:00Z,7
Schenectady,2020-04-23T00:00:00Z,15
Schoharie,2020-04-23T00:00:00Z,0
Schuyler,2020-04-23T00:00:00Z,0
Seneca,2020-04-23T00:00:00Z,0
Steuben,2020-04-23T00:00:00Z,33
Suffolk,2020-04-23T00:00:00Z,959
Sullivan,2020-04-23T00:00:00Z,17
Tioga,2020-04-23T00:00:00Z,4
Tompkins,2020-04-23T00:00:00Z,0
Ulster,2020-04-23T00:00:00Z,21
Warren,2020-04-23T00:00:00Z,0
Washington,2020-04-23T00:00:00Z,2
Wayne,2020-04-23T00:00:00Z,0
Westchester,2020-04-23T00:00:00Z,863
Wyoming,2020-04-23T00:00:00Z,4
Yates,2020-04-23T00:00:00Z,1
Out of NY,2020-04-23T00:00:00Z,0
Unassigned,2020-04-23T00:00:00Z,0
New York State,2020-04-24T00:00:00Z,20955
Albany,2020-04-24T00:00:00Z,31
Allegany,2020-04-24T00:00:00Z,2
Bronx,2020-04-24T00:00:00Z,0
Broome,2020-04-24T00:00:00Z,17
Cattaraugus,2020-04-24T00:00:00Z,0
Cayuga,2020-04-24T00:00:00Z,1
Chautauqua,2020-04-24T00:00:00Z,3
Chemung,2020-04-24T00:00:00Z,1
Chenango,2020-04-24T00:00:00Z,0
Clinton,2020-04-24T00:00:00Z,4
Columbia,2020-04-24T00:00:00Z,13
Cortland,2020-04-24T00:00:00Z,0
Delaware,2020-04-24T00:00:00Z,4
Dutchess,2020-04-24T00:00:00Z,35
Erie,2020-04-24T00:00:00Z,198
Essex,2020-04-24T00:00:00Z,0
Franklin,2020-04-24T00:00:00Z,0
Fulton,2020-04-24T00:00:00Z,0
Genesee,2020-04-24T00:00:00Z,3
Greene,2020-04-24T00:00:00Z,5
Hamilton,2020-04-24T00:00:00Z,0
Herkimer,2020-04-24T00:00:00Z,3
Jefferson,2020-04-24T00:00:00Z,0
Kings,2020-04-24T00:00:00Z,0
Lewis,2020-04-24T00:00:00Z,0
Livingston,2020-04-24T00:00:00Z,5
Madison,2020-04-24T00:00:00Z,5
Monroe,2020-04-24T00:00:00Z,96
Montgomery,2020-04-24T00:00:00Z,1
Nassau,2020-04-24T00:00:00Z,1518
New York,2020-04-24T00:00:00Z,16190
Niagara,2020-04-24T00:00:00Z,21
Oneida,2020-04-24T00:00:00Z,11
Onondaga,2020-04-24T00:00:00Z,25
Ontario,2020-04-24T00:00:00Z,9
Orange,2020-04-24T00:00:00Z,274
Orleans,2020-04-24T00:00:00Z,7
Oswego,2020-04-24T00:00:00Z,2
Otsego,2020-04-24T00:00:00Z,4
Putnam,2020-04-24T00:00:00Z,7
Queens,2020-04-24T00:00:00Z,0
Rensselaer,2020-04-24T00:00:00Z,11
Richmond,2020-04-24T00:00:00Z,0
Rockland,2020-04-24T00:00:00Z,453
St. Lawrence,2020-04-24T00:00:00Z,0
Saratoga,2020-04-24T00:00:00Z,11
Schenectady,2020-04-24T00:00:00Z,15
Schoharie,2020-04-24T00:00:00Z,0
Schuyler,2020-04-24T00:00:00Z,0
Seneca,2020-04-24T00:00:00Z,0
Steuben,2020-04-24T00:00:00Z,33
Suffolk,2020-04-24T00:00:00Z,993
Sullivan,2020-04-24T00:00:00Z,17
Tioga,2020-04-24T00:00:00Z,5
Tompkins,2020-04-24T00:00:00Z,0
Ulster,2020-04-24T00:00:00Z,23
Warren,2020-04-24T00:00:00Z,0
Washington,2020-04-24T00:00:00Z,2
Wayne,2020-04-24T00:00:00Z,0
Westchester,2020-04-24T00:00:00Z,891
Wyoming,2020-04-24T00:00:00Z,5
Yates,2020-04-24T00:00:00Z,1
Out of NY,2020-04-24T00:00:00Z,0
Unassigned,2020-04-24T00:00:00Z,0
New York State,2020-04-25T00:00:00Z,22009
Albany,2020-04-25T00:00:00Z,31
Allegany,2020-04-25T00:00:00Z,2
Bronx,2020-04-25T00:00:00Z,0
Broome,2020-04-25T00:00:00Z,17
Cattaraugus,2020-04-25T00:00:00Z,0
Cayuga,2020-04-25T00:00:00Z,1
Chautauqua,2020-04-25T00:00:00Z,3
Chemung,2020-04-25T00:00:00Z,1
Chenango,2020-04-25T00:00:00Z,0
Clinton,2020-04-25T00:00:00Z,4
Columbia,2020-04-25T00:00:00Z,13
Cortland,2020-04-25T00:00:00Z,0
Delaware,2020-04-25T00:00:00Z,4
Dutchess,2020-04-25T00:00:00Z,35
Erie,2020-04-25T00:00:00Z,198
Essex,2020-04-25T00:00:00Z,0
Franklin,2020-04-25T00:00:00Z,0
Fulton,2020-04-25T00:00:00Z,0
Genesee,2020-04-25T00:00:00Z,3
Greene,2020-04-25T00:00:00Z,5
Hamilton,2020-04-25T00:00:00Z,0
Herkimer,2020-04-25T00:00:00Z,3
Jefferson,2020-04-25T00:00:00Z,0
Kings,2020-04-25T00:00:00Z,0
Lewis,2020-04-25T00:00:00Z,0
Livingston,2020-04-25T00:00:00Z,5
Madison,2020-04-25T00:00:00Z,5
Monroe,2020-04-25T00:00:00Z,96
Montgomery,2020-04-25T00:00:00Z,1
Nassau,2020-04-25T00:00:00Z,1558
New York,2020-04-25T00:00:00Z,17126
Niagara,2020-04-25T00:00:00Z,21
Oneida,2020-04-25T00:00:00Z,11
Onondaga,2020-04-25T00:00:00Z,25
Ontario,2020-04-25T00:00:00Z,9
Orange,2020-04-25T00:00:00Z,274
Orleans,2020-04-25T00:00:00Z,7
Oswego,2020-04-25T00:00:00Z,2
Otsego,2020-04-25T00:00:00Z,4
Putnam,2020-04-25T00:00:00Z,7
Queens,2020-04-25T00:00:00Z,0
Rensselaer,2020-04-25T00:00:00Z,11
Richmond,2020-04-25T00:00:00Z,0
Rockland,2020-04-25T00:00:00Z,453
St. Lawrence,2020-04-25T00:00:00Z,0
Saratoga,2020-04-25T00:00:00Z,11
Schenectady,2020-04-25T00:00:00Z,15
Schoharie,2020-04-25T00:00:00Z,0
Schuyler,2020-04-25T00:00:00Z,0
Seneca,2020-04-25T00:00:00Z,0
Steuben,2020-04-25T00:00:00Z,33
Suffolk,2020-04-25T00:00:00Z,1042
Sullivan,2020-04-25T00:00:00Z,17
Tioga,2020-04-25T00:00:00Z,5
Tompkins,2020-04-25T00:00:00Z,0
Ulster,2020-04-25T00:00:00Z,23
Warren,2020-04-25T00:00:00Z,0
Washington,2020-04-25T00:00:00Z,2
Wayne,2020-04-25T00:00:00Z,0
Westchester,2020-04-25T00:00:00Z,920
Wyoming,2020-04-25T00:00:00Z,5
Yates,2020-04-25T00:00:00Z,1
Out of NY,2020-04-25T00:00:00Z,0
Unassigned,2020-04-25T00:00:00Z,0
New York State,2020-04-26T00:00:00Z,22269
Albany,2020-04-26T00:00:00Z,32
Allegany,2020-04-26T00:00:00Z,2
Bronx,2020-04-26T00:00:00Z,0
Broome,2020-04-26T00:00:00Z,17
Cattaraugus,2020-04-26T00:00:00Z,0
Cayuga,2020-04-26T00:00:00Z,1
Chautauqua,2020-04-26T00:00:00Z,3
Chemung,2020-04-26T00:00:00Z,1
Chenango,2020-04-26T00:00:00Z,0
Clinton,2020-04-26T00:00:00Z,4
Columbia,2020-04-26T00:00:00Z,13
Cortland,2020-04-26T00:00:00Z,0
Delaware,2020-04-26T00:00:00Z,4
Dutchess,2020-04-26T00:00:00Z,35
Erie,2020-04-26T00:00:00Z,207
Essex,2020-04-26T00:00:00Z,0
Franklin,2020-04-26T00:00:00Z,0
Fulton,2020-04-26T00:00:00Z,0
Genesee,2020-04-26T00:00:00Z,3
Greene,2020-04-26T00:00:00Z,5
Hamilton,2020-04-26T00:00:00Z,0
Herkimer,2020-04-26T00:00:00Z,3
Jefferson,2020-04-26T00:00:00Z,0
Kings,2020-04-26T00:00:00Z,0
Lewis,2020-04-26T00:00:00Z,0
Livingston,2020-04-26T00:00:00Z,5
Madison,2020-04-26T00:00:00Z,5
Monroe,2020-04-26T00:00:00Z,106
Montgomery,2020-04-26T00:00:00Z,1
Nassau,2020-04-26T00:00:00Z,1587
New York,2020-04-26T00:00:00Z,17280
Niagara,2020-04-26T00:00:00Z,21
Oneida,2020-04-26T00:00:00Z,14
Onondaga,2020-04-26T00:00:00Z,25
Ontario,2020-04-26T00:00:00Z,9
Orange,2020-04-26T00:00:00Z,274
Orleans,2020-04-26T00:00:00Z,7
Oswego,2020-04-26T00:00:00Z,2
Otsego,2020-04-26T00:00:00Z,4
Putnam,2020-04-26T00:00:00Z,7
Queens,2020-04-26T00:00:00Z,0
Rensselaer,2020-04-26T00:00:00Z,11
Richmond,2020-04-26T00:00:00Z,0
Rockland,2020-04-26T00:00:00Z,453
St. Lawrence,2020-04-26T00:00:00Z,0
Saratoga,2020-04-26T00:00:00Z,11
Schenectady,2020-04-26T00:00:00Z,15
Schoharie,2020-04-26T00:00:00Z,0
Schuyler,2020-04-26T00:00:00Z,0
Seneca,2020-04-26T00:00:00Z,0
Steuben,2020-04-26T00:00:00Z,33
Suffolk,2020-04-26T00:00:00Z,1070
Sullivan,2020-04-26T00:00:00Z,17
Tioga,2020-04-26T00:00:00Z,5
Tompkins,2020-04-26T00:00:00Z,0
Ulster,2020-04-26T00:00:00Z,23
Warren,2020-04-26T00:00:00Z,0
Washington,2020-04-26T00:00:00Z,2
Wayne,2020-04-26T00:00:00Z,0
Westchester,2020-04-26T00:00:00Z,946
Wyoming,2020-04-26T00:00:00Z,5
Yates,2020-04-26T00:00:00Z,1
Out of NY,2020-04-26T00:00:00Z,0
Unassigned,2020-04-26T00:00:00Z,0
New York State,2020-04-27T00:00:00Z,22668
Albany,2020-04-27T00:00:00Z,36
Allegany,2020-04-27T00:00:00Z,2
Bronx,2020-04-27T00:00:00Z,0
Broome,2020-04-27T00:00:00Z,19
Cattaraugus,2020-04-27T00:00:00Z,0
Cayuga,2020-04-27T00:00:00Z,1
Chautauqua,2020-04-27T00:00:00Z,3
Chemung,2020-04-27T00:00:00Z,1
Chenango,2020-04-27T00:00:00Z,0
Clinton,2020-04-27T00:00:00Z,4
Columbia,2020-04-27T00:00:00Z,13
Cortland,2020-04-27T00:00:00Z,0
Delaware,2020-04-27T00:00:00Z,4
Dutchess,2020-04-27T00:00:00Z,36
Erie,2020-04-27T00:00:00Z,207
Essex,2020-04-27T00:00:00Z,0
Franklin,2020-04-27T00:00:00Z,0
Fulton,2020-04-27T00:00:00Z,0
Genesee,2020-04-27T00:00:00Z,3
Greene,2020-04-27T00:00:00Z,5
Hamilton,2020-04-27T00:00:00Z,0
Herkimer,2020-04-27T00:00:00Z,3
Jefferson,2020-04-27T00:00:00Z,0
Kings,2020-04-27T00:00:00Z,0
Lewis,2020-04-27T00:00:00Z,0
Livingston,2020-04-27T00:00:00Z,5
Madison,2020-04-27T00:00:00Z,5
Monroe,2020-04-27T00:00:00Z,108
Montgomery,2020-04-27T00:00:00Z,1
Nassau,2020-04-27T00:00:00Z,1620
New York,2020-04-27T00:00:00Z,17515
Niagara,2020-04-27T00:00:00Z,21
Oneida,2020-04-27T00:00:00Z,15
Onondaga,2020-04-27T00:00:00Z,26
Ontario,2020-04-27T00:00:00Z,9
Orange,2020-04-27T00:00:00Z,299
Orleans,2020-04-27T00:00:00Z,9
Oswego,2020-04-27T00:00:00Z,3
Otsego,2020-04-27T00:00:00Z,4
Putnam,2020-04-27T00:00:00Z,7
Queens,2020-04-27T00:00:00Z,0
Rensselaer,2020-04-27T00:00:00Z,11
Richmond,2020-04-27T00:00:00Z,0
Rockland,2020-04-27T00:00:00Z,481
St. Lawrence,2020-04-27T00:00:00Z,0
Saratoga,2020-04-27T00:00:00Z,11
Schenectady,2020-04-27T00:00:00Z,22
Schoharie,2020-04-27T00:00:00Z,0
Schuyler,2020-04-27T00:00:00Z,0
Seneca,2020-04-27T00:00:00Z,0
Steuben,2020-04-27T00:00:00Z,35
Suffolk,2020-04-27T00:00:00Z,1102
Sullivan,2020-04-27T00:00:00Z,21
Tioga,2020-04-27T00:00:00Z,6
Tompkins,2020-04-27T00:00:00Z,0
Ulster,2020-04-27T00:00:00Z,24
Warren,2020-04-27T00:00:00Z,0
Washington,2020-04-27T00:00:00Z,2
Wayne,2020-04-27T00:00:00Z,1
Westchester,2020-04-27T00:00:00Z,962
Wyoming,2020-04-27T00:00:00Z,5
Yates,2020-04-27T00:00:00Z,1
Out of NY,2020-04-27T00:00:00Z,0
Unassigned,2020-04-27T00:00:00Z,0
New York State,2020-04-28T00:00:00Z,22912
Albany,2020-04-28T00:00:00Z,36
Allegany,2020-04-28T00:00:00Z,2
Bronx,2020-04-28T00:00:00Z,0
Broome,2020-04-28T00:00:00Z,19
Cattaraugus,2020-04-28T00:00:00Z,0
Cayuga,2020-04-28T00:00:00Z,1
Chautauqua,2020-04-28T00:00:00Z,3
Chemung,2020-04-28T00:00:00Z,1
Chenango,2020-04-28T00:00:00Z,0
Clinton,2020-04-28T00:00:00Z,4
Columbia,2020-04-28T00:00:00Z,13
Cortland,2020-04-28T00:00:00Z,0
Delaware,2020-04-28T00:00:00Z,4
Dutchess,2020-04-28T00:00:00Z,36
Erie,2020-04-28T00:00:00Z,207
Essex,2020-04-28T00:00:00Z,0
Franklin,2020-04-28T00:00:00Z,0
Fulton,2020-04-28T00:00:00Z,0
Genesee,2020-04-28T00:00:00Z,3
Greene,2020-04-28T00:00:00Z,5
Hamilton,2020-04-28T00:00:00Z,0
Herkimer,2020-04-28T00:00:00Z,3
Jefferson,2020-04-28T00:00:00Z,0
Kings,2020-04-28T00:00:00Z,0
Lewis,2020-04-28T00:00:00Z,0
Livingston,2020-04-28T00:00:00Z,5
Madison,2020-04-28T00:00:00Z,5
Monroe,2020-04-28T00:00:00Z,108
Montgomery,2020-04-28T00:00:00Z,1
Nassau,2020-04-28T00:00:00Z,1647
New York,2020-04-28T00:00:00Z,17682
Niagara,2020-04-28T00:00:00Z,21
Oneida,2020-04-28T00:00:00Z,15
Onondaga,2020-04-28T00:00:00Z,26
Ontario,2020-04-28T00:00:00Z,9
Orange,2020-04-28T00:00:00Z,299
Orleans,2020-04-28T00:00:00Z,9
Oswego,2020-04-28T00:00:00Z,3
Otsego,2020-04-28T00:00:00Z,4
Putnam,2020-04-28T00:00:00Z,7
Queens,2020-04-28T00:00:00Z,0
Rensselaer,2020-04-28T00:00:00Z,11
Richmond,2020-04-28T00:00:00Z,0
Rockland,2020-04-28T00:00:00Z,481
St. Lawrence,2020-04-28T00:00:00Z,0
Saratoga,2020-04-28T00:00:00Z,11
Schenectady,2020-04-28T00:00:00Z,22
Schoharie,2020-04-28T00:00:00Z,0
Schuyler,2020-04-28T00:00:00Z,0
Seneca,2020-04-28T00:00:00Z,0
Steuben,2020-04-28T00:00:00Z,35
Suffolk,2020-04-28T00:00:00Z,1131
Sullivan,2020-04-28T00:00:00Z,21
Tioga,2020-04-28T00:00:00Z,6
Tompkins,2020-04-28T00:00:00Z,0
Ulster,2020-04-28T00:00:00Z,24
Warren,2020-04-28T00:00:00Z,0
Washington,2020-04-28T00:00:00Z,2
Wayne,2020-04-28T00:00:00Z,1
Westchester,2020-04-28T00:00:00Z,983
Wyoming,2020-04-28T00:00:00Z,5
Yates,2020-04-28T00:00:00Z,1
Out of NY,2020-04-28T00:00:00Z,0
Unassigned,2020-04-28T00:00:00Z,0
New York State,2020-04-29T00:00:00Z,23477
Albany,2020-04-29T00:00:00Z,36
Allegany,2020-04-29T00:00:00Z,2
Bronx,2020-04-29T00:00:00Z,0
Broome,2020-04-29T00:00:00Z,21
Cattaraugus,2020-04-29T00:00:00Z,0
Cayuga,2020-04-29T00:00:00Z,1
Chautauqua,2020-04-29T00:00:00Z,3
Chemung,2020-04-29T00:00:00Z,1
Chenango,2020-04-29T00:00:00Z,0
Clinton,2020-04-29T00:00:00Z,4
Columbia,2020-04-29T00:00:00Z,13
Cortland,2020-04-29T00:00:00Z,0
Delaware,2020-04-29T00:00:00Z,4
Dutchess,2020-04-29T00:00:00Z,36
Erie,2020-04-29T00:00:00Z,247
Essex,2020-04-29T00:00:00Z,0
Franklin,2020-04-29T00:00:00Z,0
Fulton,2020-04-29T00:00:00Z,0
Genesee,2020-04-29T00:00:00Z,3
Greene,2020-04-29T00:00:00Z,5
Hamilton,2020-04-29T00:00:00Z,0
Herkimer,2020-04-29T00:00:00Z,3
Jefferson,2020-04-29T00:00:00Z,0
Kings,2020-04-29T00:00:00Z,0
Lewis,2020-04-29T00:00:00Z,0
Livingston,2020-04-29T00:00:00Z,5
Madison,2020-04-29T00:00:00Z,5
Monroe,2020-04-29T00:00:00Z,113
Montgomery,2020-04-29T00:00:00Z,1
Nassau,2020-04-29T00:00:00Z,1678
New York,2020-04-29T00:00:00Z,18076
Niagara,2020-04-29T00:00:00Z,21
Oneida,2020-04-29T00:00:00Z,15
Onondaga,2020-04-29T00:00:00Z,30
Ontario,2020-04-29T00:00:00Z,9
Orange,2020-04-29T00:00:00Z,311
Orleans,2020-04-29T00:00:00Z,9
Oswego,2020-04-29T00:00:00Z,3
Otsego,2020-04-29T00:00:00Z,4
Putnam,2020-04-29T00:00:00Z,7
Queens,2020-04-29T00:00:00Z,0
Rensselaer,2020-04-29T00:00:00Z,11
Richmond,2020-04-29T00:00:00Z,0
Rockland,2020-04-29T00:00:00Z,500
St. Lawrence,2020-04-29T00:00:00Z,0
Saratoga,2020-04-29T00:00:00Z,11
Schenectady,2020-04-29T00:00:00Z,22
Schoharie,2020-04-29T00:00:00Z,0
Schuyler,2020-04-29T00:00:00Z,0
Seneca,2020-04-29T00:00:00Z,0
Steuben,2020-04-29T00:00:00Z,35
Suffolk,2020-04-29T00:00:00Z,1155
Sullivan,2020-04-29T00:00:00Z,22
Tioga,2020-04-29T00:00:00Z,10
Tompkins,2020-04-29T00:00:00Z,0
Ulster,2020-04-29T00:00:00Z,30
Warren,2020-04-29T00:00:00Z,0
Washington,2020-04-29T00:00:00Z,2
Wayne,2020-04-29T00:00:00Z,1
Westchester,2020-04-29T00:00:00Z,1006
Wyoming,2020-04-29T00:00:00Z,5
Yates,2020-04-29T00:00:00Z,1
Out of NY,2020-04-29T00:00:00Z,0
Unassigned,2020-04-29T00:00:00Z,0
New York State,2020-04-30T00:00:00Z,23587
Albany,2020-04-30T00:00:00Z,41
Allegany,2020-04-30T00:00:00Z,2
Bronx,2020-04-30T00:00:00Z,0
Broome,2020-04-30T00:00:00Z,22
Cattaraugus,2020-04-30T00:00:00Z,0
Cayuga,2020-04-30T00:00:00Z,1
Chautauqua,2020-04-30T00:00:00Z,3
Chemung,2020-04-30T00:00:00Z,1
Chenango,2020-04-30T00:00:00Z,0
Clinton,2020-04-30T00:00:00Z,4
Columbia,2020-04-30T00:00:00Z,13
Cortland,2020-04-30T00:00:00Z,0
Delaware,2020-04-30T00:00:00Z,4
Dutchess,2020-04-30T00:00:00Z,37
Erie,2020-04-30T00:00:00Z,266
Essex,2020-04-30T00:00:00Z,0
Franklin,2020-04-30T00:00:00Z,0
Fulton,2020-04-30T00:00:00Z,0
Genesee,2020-04-30T00:00:00Z,3
Greene,2020-04-30T00:00:00Z,5
Hamilton,2020-04-30T00:00:00Z,0
Herkimer,2020-04-30T00:00:00Z,3
Jefferson,2020-04-30T00:00:00Z,0
Kings,2020-04-30T00:00:00Z,0
Lewis,2020-04-30T00:00:00Z,0
Livingston,2020-04-30T00:00:00Z,5
Madison,2020-04-30T00:00:00Z,5
Monroe,2020-04-30T00:00:00Z,115
Montgomery,2020-04-30T00:00:00Z,1
Nassau,2020-04-30T00:00:00Z,1700
New York,2020-04-30T00:00:00Z,18069
Niagara,2020-04-30T00:00:00Z,21
Oneida,2020-04-30T00:00:00Z,15
Onondaga,2020-04-30T00:00:00Z,30
Ontario,2020-04-30T00:00:00Z,9
Orange,2020-04-30T00:00:00Z,320
Orleans,2020-04-30T00:00:00Z,9
Oswego,2020-04-30T00:00:00Z,3
Otsego,2020-04-30T00:00:00Z,4
Putnam,2020-04-30T00:00:00Z,7
Queens,2020-04-30T00:00:00Z,0
Rensselaer,2020-04-30T00:00:00Z,11
Richmond,2020-04-30T00:00:00Z,0
Rockland,2020-04-30T00:00:00Z,511
St. Lawrence,2020-04-30T00:00:00Z,0
Saratoga,2020-04-30T00:00:00Z,11
Schenectady,2020-04-30T00:00:00Z,22
Schoharie,2020-04-30T00:00:00Z,0
Schuyler,2020-04-30T00:00:00Z,0
Seneca,2020-04-30T00:00:00Z,0
Steuben,2020-04-30T00:00:00Z,35
Suffolk,2020-04-30T00:00:00Z,1177
Sullivan,2020-04-30T00:00:00Z,22
Tioga,2020-04-30T00:00:00Z,10
Tompkins,2020-04-30T00:00:00Z,0
Ulster,2020-04-30T00:00:00Z,30
Warren,2020-04-30T00:00:00Z,0
Washington,2020-04-30T00:00:00Z,2
Wayne,2020-04-30T00:00:00Z,1
Westchester,2020-04-30T00:00:00Z,1031
Wyoming,2020-04-30T00:00:00Z,5
Yates,2020-04-30T00:00:00Z,1
Out of NY,2020-04-30T00:00:00Z,0
Unassigned,2020-04-30T00:00:00Z,0
New York State,2020-05-01T00:00:00Z,24039
Albany,2020-05-01T00:00:00Z,44
Allegany,2020-05-01T00:00:00Z,2
Bronx,2020-05-01T00:00:00Z,0
Broome,2020-05-01T00:00:00Z,22
Cattaraugus,2020-05-01T00:00:00Z,0
Cayuga,2020-05-01T00:00:00Z,1
Chautauqua,2020-05-01T00:00:00Z,3
Chemung,2020-05-01T00:00:00Z,1
Chenango,2020-05-01T00:00:00Z,0
Clinton,2020-05-01T00:00:00Z,4
Columbia,2020-05-01T00:00:00Z,13
Cortland,2020-05-01T00:00:00Z,0
Delaware,2020-05-01T00:00:00Z,4
Dutchess,2020-05-01T00:00:00Z,37
Erie,2020-05-01T00:00:00Z,266
Essex,2020-05-01T00:00:00Z,0
Franklin,2020-05-01T00:00:00Z,0
Fulton,2020-05-01T00:00:00Z,0
Genesee,2020-05-01T00:00:00Z,3
Greene,2020-05-01T00:00:00Z,5
Hamilton,2020-05-01T00:00:00Z,0
Herkimer,2020-05-01T00:00:00Z,3
Jefferson,2020-05-01T00:00:00Z,0
Kings,2020-05-01T00:00:00Z,0
Lewis,2020-05-01T00:00:00Z,0
Livingston,2020-05-01T00:00:00Z,5
Madison,2020-05-01T00:00:00Z,5
Monroe,2020-05-01T00:00:00Z,121
Montgomery,2020-05-01T00:00:00Z,1
Nassau,2020-05-01T00:00:00Z,1720
New York,2020-05-01T00:00:00Z,18399
Niagara,2020-05-01T00:00:00Z,25
Oneida,2020-05-01T00:00:00Z,17
Onondaga,2020-05-01T00:00:00Z,34
Ontario,2020-05-01T00:00:00Z,9
Orange,2020-05-01T00:00:00Z,329
Orleans,2020-05-01T00:00:00Z,13
Oswego,2020-05-01T00:00:00Z,3
Otsego,2020-05-01T00:00:00Z,4
Putnam,2020-05-01T00:00:00Z,7
Queens,2020-05-01T00:00:00Z,0
Rensselaer,2020-05-01T00:00:00Z,11
Richmond,2020-05-01T00:00:00Z,0
Rockland,2020-05-01T00:00:00Z,519
St. Lawrence,2020-05-01T00:00:00Z,0
Saratoga,2020-05-01T00:00:00Z,11
Schenectady,2020-05-01T00:00:00Z,27
Schoharie,2020-05-01T00:00:00Z,0
Schuyler,2020-05-01T00:00:00Z,0
Seneca,2020-05-01T00:00:00Z,0
Steuben,2020-05-01T00:00:00Z,37
Suffolk,2020-05-01T00:00:00Z,1203
Sullivan,2020-05-01T00:00:00Z,22
Tioga,2020-05-01T00:00:00Z,10
Tompkins,2020-05-01T00:00:00Z,0
Ulster,2020-05-01T00:00:00Z,37
Warren,2020-05-01T00:00:00Z,0
Washington,2020-05-01T00:00:00Z,6
Wayne,2020-05-01T00:00:00Z,1
Westchester,2020-05-01T00:00:00Z,1049
Wyoming,2020-05-01T00:00:00Z,5
