votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff_pct,state_abbr,county_name,combined_fips
1412,5749,7458,0.189326897291,0.770850093859,4337,58.15,IL,Pike County,17149
374,1678,2132,0.175422138837,0.787054409006,1304,61.16,IL,Pope County,17151
817,1583,2473,0.330367974121,0.640113222806,766,30.97,IL,Pulaski County,17153
1143,1762,3076,0.371586475943,0.572821846554,619,20.12,IL,Putnam County,17155
3421,9992,14032,0.243799885975,0.712086659065,6571,46.83,IL,Randolph County,17157
1579,5736,7630,0.206946264744,0.751769331586,4157,54.48,IL,Richland County,17159
32258,26969,62971,0.51226755173,0.428276508234,5289,8.40,IL,Rock Island County,17161
2551,8248,11234,0.227078511661,0.734199750757,5697,50.71,IL,Saline County,17165
40731,49823,96472,0.42220540675,0.516450369019,9092,9.42,IL,Sangamon County,17167
1074,2523,3792,0.283227848101,0.665348101266,1449,38.21,IL,Schuyler County,17169
528,1965,2583,0.204413472706,0.760743321719,1437,55.63,IL,Scott County,17171
2279,8209,10912,0.208852639296,0.752291055718,5930,54.34,IL,Shelby County,17173
60180,53479,119201,0.504861536397,0.448645565054,6701,5.62,IL,St. Clair County,17163
748,1777,2707,0.276320650166,0.656446250462,1029,38.01,IL,Stark County,17175
7531,10845,19525,0.385710627401,0.555441741357,3314,16.97,IL,Stephenson County,17177
20568,38620,63347,0.324687830521,0.609657915923,18052,28.50,IL,Tazewell County,17179
2389,5780,8514,0.280596664318,0.678881841673,3391,39.83,IL,Union County,17181
9876,18582,29799,0.331420517467,0.623577972415,8706,29.22,IL,Vermilion County,17183
1146,4039,5402,0.2121436505,0.747686042207,2893,53.55,IL,Wabash County,17185
2983,4267,7700,0.387402597403,0.554155844156,1284,16.68,IL,Warren County,17187
1446,5566,7376,0.196041214751,0.754609544469,4120,55.86,IL,Washington County,17189
1048,6963,8256,0.126937984496,0.843386627907,5915,71.64,IL,Wayne County,17191
1412,5639,7289,0.193716559199,0.77363149952,4227,57.99,IL,White County,17193
11005,12597,25210,0.436533121777,0.499682665609,1592,6.31,IL,Whiteside County,17195
146230,129726,291010,0.502491323322,0.445778495584,16504,5.67,IL,Will County,17197
8539,21503,31422,0.271752275476,0.684329450703,12964,41.26,IL,Williamson County,17199
52595,53922,113027,0.465331292523,0.477071850089,1327,1.17,IL,Winnebago County,17201
5068,13180,19389,0.261385321574,0.679766878127,8112,41.84,IL,Woodford County,17203
2802,9642,13039,0.214893780198,0.739473886034,6840,52.46,IN,Adams County,18001
55222,83801,145787,0.378785488418,0.57481805648,28579,19.60,IN,Allen County,18003
9841,20637,32389,0.303837722684,0.637160764457,10796,33.33,IN,Bartholomew County,18005
860,2579,3654,0.235358511221,0.705801860974,1719,47.04,IN,Benton County,18007
1243,3349,4822,0.257776856076,0.694525093322,2106,43.67,IN,Blackford County,18009
10181,19654,32061,0.317550918561,0.61301893266,9473,29.55,IN,Boone County,18011
2518,5015,7908,0.318411734952,0.634167931209,2497,31.58,IN,Brown County,18013
1891,6273,8609,0.219653850621,0.728656057614,4382,50.90,IN,Carroll County,18015
3758,9697,14135,0.265864874425,0.686027591086,5939,42.02,IN,Cass County,18017
18791,30012,51104,0.367701158422,0.587273011897,11221,21.96,IN,Clark County,18019
2306,8528,11259,0.204813926636,0.75743849365,6222,55.26,IN,Clay County,18021
2819,8530,11896,0.236970410222,0.717047747142,5711,48.01,IN,Clinton County,18023
1323,3013,4591,0.288172511435,0.65628403398,1690,36.81,IN,Crawford County,18025
1800,8545,10736,0.167660208644,0.795920268256,6745,62.83,IN,Daviess County,18027
4883,18110,23910,0.204224173986,0.757423672104,13227,55.32,IN,Dearborn County,18029
2121,8488,11095,0.191167192429,0.765029292474,6367,57.39,IN,Decatur County,18031
3941,12054,16816,0.234360133206,0.716817316841,8113,48.25,IN,DeKalb County,18033
18100,24217,44699,0.404930759077,0.541779458153,6117,13.68,IN,Delaware County,18035
5389,13365,19917,0.270572877441,0.671034794397,7976,40.05,IN,Dubois County,18037
20667,41810,65187,0.317041741452,0.641385552334,21143,32.43,IN,Elkhart County,18039
2252,6839,9530,0.236306400839,0.717628541448,4587,48.13,IN,Fayette County,18041
13939,21427,37225,0.374452652787,0.575607790463,7488,20.12,IN,Floyd County,18043
1476,5661,7474,0.197484613326,0.757425742574,4185,55.99,IN,Fountain County,18045
1967,8665,10990,0.17898089172,0.788444040036,6698,60.95,IN,Franklin County,18047
1960,6010,8374,0.234057797946,0.717697635539,4050,48.36,IN,Fulton County,18049
3720,11079,15472,0.240434332989,0.716067735264,7359,47.56,IN,Gibson County,18051
7029,17009,25239,0.278497563295,0.673917350133,9980,39.54,IN,Grant County,18053
2929,10275,13763,0.212816973044,0.74656688222,7346,53.37,IN,Greene County,18055
57214,87299,153630,0.37241424201,0.568241879841,30085,19.58,IN,Hamilton County,18057
8901,25050,36027,0.247064701474,0.695311849446,16149,44.82,IN,Hancock County,18059
4776,12993,18528,0.257772020725,0.701262953368,8217,44.35,IN,Harrison County,18061
22595,48326,75258,0.300233862181,0.642137712934,25731,34.19,IN,Hendricks County,18063
5124,13895,20075,0.255242839352,0.692154420922,8771,43.69,IN,Henry County,18065
11215,23675,36754,0.305136855852,0.644147575774,12460,33.90,IN,Howard County,18067
3506,11649,15974,0.219481657694,0.729247527232,8143,50.98,IN,Huntington County,18069
3843,12857,17532,0.219199178645,0.733344741045,9014,51.41,IN,Jackson County,18071
3329,9382,13331,0.249718700773,0.703773160303,6053,45.41,IN,Jasper County,18073
1889,5697,7962,0.237251946747,0.715523737754,3808,47.83,IN,Jay County,18075
4325,8538,13461,0.321298566228,0.634276799643,4213,31.30,IN,Jefferson County,18077
2364,8222,11115,0.212685560054,0.739721097616,5858,52.70,IN,Jennings County,18079
17318,45456,66229,0.261486659922,0.686345860575,28138,42.49,IN,Johnson County,18081
3772,11077,15483,0.243622037073,0.715429826261,7305,47.18,IN,Knox County,18083
6311,23909,31907,0.197793587614,0.749334001943,17598,55.15,IN,Kosciusko County,18085
2080,7025,9552,0.217755443886,0.735448073702,4945,51.77,IN,LaGrange County,18087
116896,75565,200247,0.583759057564,0.377358961682,41331,20.64,IN,Lake County,18089
19795,22678,44994,0.439947548562,0.50402275859,2883,6.41,IN,LaPorte County,18091
4210,14034,19076,0.220696162718,0.735688823653,9824,51.50,IN,Lawrence County,18093
18595,32376,53660,0.346533730898,0.603354453969,13781,25.68,IN,Madison County,18095
212676,130228,361070,0.589015980281,0.360672445786,82448,22.83,IN,Marion County,18097
4798,12286,18008,0.266437139049,0.682252332297,7488,41.58,IN,Marshall County,18099
881,3695,4807,0.183274391512,0.768670688579,2814,58.54,IN,Martin County,18101
2766,9975,13440,0.205803571429,0.7421875,7209,53.64,IN,Miami County,18103
34183,20527,57623,0.593217985874,0.356229283446,13656,23.70,IN,Monroe County,18105
3362,11051,15101,0.222634262632,0.731805840673,7689,50.92,IN,Montgomery County,18107
6037,23671,31180,0.193617703656,0.759172546504,17634,56.56,IN,Morgan County,18109
1403,4074,5791,0.242272491798,0.703505439475,2671,46.12,IN,Newton County,18111
3904,12198,16890,0.231142687981,0.722202486679,8294,49.11,IN,Noble County,18113
686,2118,2917,0.235173123072,0.726088447035,1432,49.09,IN,Ohio County,18115
2048,5800,8189,0.250091586274,0.708267187691,3752,45.82,IN,Orange County,18117
1946,6151,8520,0.228403755869,0.721948356808,4205,49.35,IN,Owen County,18119
1441,4863,6576,0.219130170316,0.73950729927,3422,52.04,IN,Parke County,18121
3062,4556,8025,0.381557632399,0.567725856698,1494,18.62,IN,Perry County,18123
1297,4398,5977,0.216998494228,0.735820645809,3101,51.88,IN,Pike County,18125
33531,38719,76492,0.438359567014,0.506183653192,5188,6.78,IN,Porter County,18127
3515,8393,12448,0.282374678663,0.674244858612,4878,39.19,IN,Posey County,18129
1327,3854,5437,0.244068420085,0.708846790509,2527,46.48,IN,Pulaski County,18131
3356,10637,14680,0.228610354223,0.724591280654,7281,49.60,IN,Putnam County,18133
2446,7515,10456,0.233932670237,0.718726090283,5069,48.48,IN,Randolph County,18135
2471,9806,12790,0.19319781079,0.766692728694,7335,57.35,IN,Ripley County,18137
1525,5292,7214,0.211394510674,0.733573606876,3767,52.22,IN,Rush County,18139
2642,6074,9060,0.291611479029,0.670419426049,3432,37.88,IN,Scott County,18143
4247,12718,17935,0.236799553945,0.709116253136,8471,47.23,IN,Shelby County,18145
2861,6572,9959,0.28727783914,0.659905613013,3711,37.26,IN,Spencer County,18147
52247,52019,109452,0.477350802178,0.475267697255,228,0.21,IN,St. Joseph County,18141
2489,6367,9226,0.269781053544,0.690114892695,3878,42.03,IN,Starke County,18149
3741,10127,14530,0.257467309016,0.696971782519,6386,43.95,IN,Steuben County,18151
2113,6138,8559,0.246874634887,0.717139852787,4025,47.03,IN,Sullivan County,18153
930,2558,3639,0.255564715581,0.702940368233,1628,44.74,IN,Switzerland County,18155
27207,30711,61916,0.439417921054,0.496010724207,3504,5.66,IN,Tippecanoe County,18157
1587,5589,7510,0.211318242344,0.744207723036,4002,53.29,IN,Tipton County,18159
715,2445,3286,0.217589774802,0.744065733414,1730,52.65,IN,Union County,18161
28296,40422,71957,0.39323484859,0.561752157539,12126,16.85,IN,Vanderburgh County,18163
2081,4511,6913,0.301027050485,0.652538695212,2430,35.15,IN,Vermillion County,18165
15922,21924,39569,0.402385705982,0.554070105386,6002,15.17,IN,Vigo County,18167
3018,9819,13415,0.224972046217,0.731941856131,6801,50.70,IN,Wabash County,18169
839,2896,3919,0.214085225823,0.738964021434,2057,52.49,IN,Warren County,18171
9086,19133,29609,0.306866155561,0.646188658854,10047,33.93,IN,Warrick County,18173
2636,8206,11333,0.232595076326,0.724080120004,5570,49.15,IN,Washington County,18175
8322,16028,25575,0.325395894428,0.626705767351,7706,30.13,IN,Wayne County,18177
2585,9999,13123,0.196982397318,0.761944677284,7414,56.50,IN,Wells County,18179
2563,6813,9902,0.258836598667,0.688042819632,4250,42.92,IN,White County,18181
3379,11357,15535,0.217508850982,0.73105889926,7978,51.36,IN,Whitley County,18183
1398,3575,5314,0.263078660143,0.672751223184,2177,40.97,KS,Allen County,20001
665,2386,3277,0.202929508697,0.728104974062,1721,52.52,KS,Anderson County,20003
1946,3977,6393,0.304395432504,0.622086657281,2031,31.77,KS,Atchison County,20005
281,1822,2209,0.127206880942,0.824807605251,1541,69.76,KS,Barber County,20007
1823,7766,10088,0.180709754163,0.769825535289,5943,58.91,KS,Barton County,20009
1306,4314,5918,0.220682663062,0.728962487327,3008,50.83,KS,Bourbon County,20011
850,2861,3960,0.214646464646,0.722474747475,2011,50.78,KS,Brown County,20013
6489,18781,27051,0.239880226239,0.6942811726,12292,45.44,KS,Butler County,20015
313,964,1342,0.233233979136,0.718330849478,651,48.51,KS,Chase County,20017
236,1552,1845,0.127913279133,0.841192411924,1316,71.33,KS,Chautauqua County,20019
1959,6017,8386,0.233603625089,0.717505366086,4058,48.39,KS,Cherokee County,20021
188,1172,1409,0.133427963094,0.831795599716,984,69.84,KS,Cheyenne County,20023
118,813,983,0.12004069176,0.827060020346,695,70.70,KS,Clark County,20025
665,2831,3727,0.178427689831,0.75959216528,2166,58.12,KS,Clay County,20027
744,2856,3831,0.194205168363,0.745497259201,2112,55.13,KS,Cloud County,20029
719,2990,3962,0.181474003029,0.75466935891,2271,57.32,KS,Coffey County,20031
102,705,857,0.119019836639,0.822637106184,603,70.36,KS,Comanche County,20033
3436,8016,12171,0.282310409991,0.658614739956,4580,37.63,KS,Cowley County,20035
5064,8394,14404,0.351569008609,0.582754790336,3330,23.12,KS,Crawford County,20037
178,1220,1460,0.121917808219,0.835616438356,1042,71.37,KS,Decatur County,20039
1582,5905,8008,0.197552447552,0.737387612388,4323,53.98,KS,Dickinson County,20041
584,2601,3366,0.173499702911,0.772727272727,2017,59.92,KS,Doniphan County,20043
30089,14308,48231,0.623851879497,0.296655677884,15781,32.72,KS,Douglas County,20045
208,1033,1308,0.159021406728,0.789755351682,825,63.07,KS,Edwards County,20047
160,1048,1259,0.127084988086,0.832406671962,888,70.53,KS,Elk County,20049
2669,8311,11660,0.228902229846,0.712778730703,5642,48.39,KS,Ellis County,20051
515,1933,2626,0.196115765423,0.73610053313,1418,54.00,KS,Ellsworth County,20053
3006,6155,9731,0.308909670126,0.632514643921,3149,32.36,KS,Finney County,20055
2032,4994,7425,0.27367003367,0.672592592593,2962,39.89,KS,Ford County,20057
2829,7025,10658,0.265434415463,0.65912929255,4196,39.37,KS,Franklin County,20059
2569,4116,7129,0.360359096647,0.577360078552,1547,21.70,KS,Geary County,20061
149,1127,1328,0.112198795181,0.848644578313,978,73.64,KS,Gove County,20063
185,1013,1265,0.146245059289,0.800790513834,828,65.45,KS,Graham County,20065
427,1755,2311,0.184768498486,0.759411510169,1328,57.46,KS,Grant County,20067
257,1651,2011,0.127797115863,0.820984584784,1394,69.32,KS,Gray County,20069
83,523,639,0.129890453834,0.818466353678,440,68.86,KS,Greeley County,20071
484,2146,2811,0.172180718605,0.763429384561,1662,59.12,KS,Greenwood County,20073
114,690,847,0.134592680047,0.814639905549,576,68.00,KS,Hamilton County,20075
388,1950,2513,0.154397134899,0.775964982093,1562,62.16,KS,Harper County,20077
5006,8503,14540,0.344291609354,0.584800550206,3497,24.05,KS,Harvey County,20079
228,1011,1300,0.175384615385,0.777692307692,783,60.23,KS,Haskell County,20081
124,845,1006,0.123260437376,0.839960238569,721,71.67,KS,Hodgeman County,20083
1489,3888,5727,0.25999650777,0.678889470927,2399,41.89,KS,Jackson County,20085
2483,5112,8151,0.304625199362,0.627162311373,2629,32.25,KS,Jefferson County,20087
180,1204,1483,0.12137559002,0.811867835469,1024,69.05,KS,Jewell County,20089
126324,133907,279753,0.451555479298,0.478661533567,7583,2.71,KS,Johnson County,20091
224,1048,1325,0.169056603774,0.790943396226,824,62.19,KS,Kearny County,20093
594,2507,3281,0.181042365133,0.7640963121,1913,58.31,KS,Kingman County,20095
111,855,1023,0.108504398827,0.8357771261,744,72.73,KS,Kiowa County,20097
2234,5232,7919,0.282106326556,0.660689480995,2998,37.86,KS,Labette County,20099
104,684,831,0.125150421179,0.823104693141,580,69.80,KS,Lane County,20101
10064,17387,29676,0.339129262704,0.585894325381,7323,24.68,KS,Leavenworth County,20103
214,1168,1448,0.147790055249,0.806629834254,954,65.88,KS,Lincoln County,20105
721,3377,4279,0.168497312456,0.789203084833,2656,62.07,KS,Linn County,20107
149,1124,1348,0.110534124629,0.833827893175,975,72.33,KS,Logan County,20109
4456,6354,11745,0.379395487441,0.540996168582,1898,16.16,KS,Lyon County,20111
1177,3928,5465,0.215370539799,0.718755718207,2751,50.34,KS,Marion County,20115
1060,3250,4578,0.231542158148,0.709916994321,2190,47.84,KS,Marshall County,20117
3183,8407,12443,0.255806477538,0.675640922607,5224,41.98,KS,McPherson County,20113
206,1390,1675,0.122985074627,0.829850746269,1184,70.69,KS,Meade County,20119
3949,9839,14712,0.26842033714,0.668773790103,5890,40.04,KS,Miami County,20121
469,2216,2824,0.166076487252,0.784702549575,1747,61.86,KS,Mitchell County,20123
2557,8466,11623,0.219994837822,0.728383377785,5909,50.84,KS,Montgomery County,20125
586,1790,2568,0.228193146417,0.697040498442,1204,46.88,KS,Morris County,20127
145,970,1160,0.125,0.836206896552,825,71.12,KS,Morton County,20129
714,4066,5025,0.142089552239,0.809154228856,3352,66.71,KS,Nemaha County,20131
1464,4340,6151,0.238010079662,0.705576329052,2876,46.76,KS,Neosho County,20133
160,1216,1435,0.11149825784,0.847386759582,1056,73.59,KS,Ness County,20135
277,1808,2190,0.126484018265,0.825570776256,1531,69.91,KS,Norton County,20137
1730,4713,6894,0.250942848854,0.68363794604,2983,43.27,KS,Osage County,20139
231,1437,1753,0.13177410154,0.819737592698,1206,68.80,KS,Osborne County,20141
424,2261,2866,0.147941381717,0.788904396371,1837,64.10,KS,Ottawa County,20143
567,1872,2602,0.217909300538,0.719446579554,1305,50.15,KS,Pawnee County,20145
296,2200,2611,0.113366526235,0.842589046342,1904,72.92,KS,Phillips County,20147
2191,7451,10359,0.211506902211,0.719277922579,5260,50.78,KS,Pottawatomie County,20149
769,2824,3806,0.202049395691,0.741986337362,2055,53.99,KS,Pratt County,20151
160,1209,1448,0.110497237569,0.834944751381,1049,72.44,KS,Rawlins County,20153
6670,15100,23448,0.284459228932,0.643978164449,8430,35.95,KS,Reno County,20155
370,1993,2484,0.148953301127,0.802334943639,1623,65.34,KS,Republic County,20157
668,2652,3567,0.18727221755,0.743481917578,1984,55.62,KS,Rice County,20159
8892,9817,20475,0.434285714286,0.479462759463,925,4.52,KS,Riley County,20161
273,1999,2378,0.11480235492,0.840622371741,1726,72.58,KS,Rooks County,20163
227,1177,1474,0.154002713704,0.798507462687,950,64.45,KS,Rush County,20165
454,2544,3148,0.144218551461,0.808132147395,2090,66.39,KS,Russell County,20167
6084,13367,21206,0.286899933981,0.630340469678,7283,34.34,KS,Saline County,20169
232,1832,2159,0.107457156091,0.8485409912,1600,74.11,KS,Scott County,20171
66716,101319,180750,0.369106500692,0.560547717842,34603,19.14,KS,Sedgwick County,20173
1491,3025,4743,0.314358001265,0.637781994518,1534,32.34,KS,Seward County,20175
33270,35349,73648,0.451743428199,0.479972300673,2079,2.82,KS,Shawnee County,20177
126,1186,1362,0.0925110132159,0.870778267254,1060,77.83,KS,Sheridan County,20179
340,2043,2537,0.134016554986,0.805281828932,1703,67.13,KS,Sherman County,20181
295,1635,2014,0.146474677259,0.811817279047,1340,66.53,KS,Smith County,20183
303,1485,1884,0.160828025478,0.78821656051,1182,62.74,KS,Stafford County,20185
132,580,742,0.177897574124,0.78167115903,448,60.38,KS,Stanton County,20187
215,1564,1853,0.116028062601,0.844036697248,1349,72.80,KS,Stevens County,20189
2039,6844,9494,0.214767221403,0.720876342953,4805,50.61,KS,Sumner County,20191
467,2832,3483,0.13407981625,0.813092161929,2365,67.90,KS,Thomas County,20193
193,1211,1459,0.132282385195,0.830020562029,1018,69.77,KS,Trego County,20195
773,2358,3340,0.231437125749,0.705988023952,1585,47.46,KS,Wabaunsee County,20197
45,711,779,0.0577663671374,0.91270860077,666,85.49,KS,Wallace County,20199
378,2136,2677,0.141202838999,0.797908106089,1758,65.67,KS,Washington County,20201
139,765,934,0.148822269807,0.819057815846,626,67.02,KS,Wichita County,20203
550,2747,3482,0.157955198162,0.788914417002,2197,63.10,KS,Wilson County,20205
270,1063,1420,0.19014084507,0.748591549296,793,55.85,KS,Woodson County,20207
29346,15520,47467,0.618240040449,0.326963996039,13826,29.13,KS,Wyandotte County,20209
1323,6637,8228,0.16079241614,0.806635877491,5314,64.58,KY,Adair County,21001
1349,6466,8085,0.166852195424,0.799752628324,5117,63.29,KY,Allen County,21003
2634,8242,11414,0.230769230769,0.722095671982,5608,49.13,KY,Anderson County,21005
816,3161,4097,0.199170124481,0.77154015133,2345,57.24,KY,Ballard County,21007
4275,13483,18473,0.231418827478,0.729876035295,9208,49.85,KY,Barren County,21009
1361,3082,4577,0.297356346952,0.673366834171,1721,37.60,KY,Bath County,21011
1720,7764,9714,0.177064031295,0.799258801729,6044,62.22,KY,Bell County,21013
15026,39082,57550,0.261094700261,0.67909643788,24056,41.80,KY,Boone County,21015
2791,5569,8791,0.31748379024,0.633488795359,2778,31.60,KY,Bourbon County,21017
6021,13591,20443,0.294526243702,0.664824145184,7570,37.03,KY,Boyd County,21019
4281,8040,12928,0.331141707921,0.621905940594,3759,29.08,KY,Boyle County,21021
705,2711,3522,0.200170357751,0.76973310619,2006,56.96,KY,Bracken County,21023
1537,3991,5728,0.268331005587,0.696752793296,2454,42.84,KY,Breathitt County,21025
1960,6484,8765,0.223616657159,0.739760410724,4524,51.61,KY,Breckinridge County,21027
8255,26210,36036,0.229076479076,0.727328227328,17955,49.83,KY,Bullitt County,21029
947,4428,5575,0.169865470852,0.794260089686,3481,62.44,KY,Butler County,21031
1260,4507,5972,0.210984594776,0.754688546551,3247,54.37,KY,Caldwell County,21033
4749,10367,16039,0.296090778727,0.646361992643,5618,35.03,KY,Calloway County,21035
14658,25050,42471,0.345129617857,0.589814226178,10392,24.47,KY,Campbell County,21037
432,2094,2599,0.166217776068,0.805694497884,1662,63.95,KY,Carlisle County,21039
1106,2588,3851,0.287198130356,0.67203323812,1482,38.48,KY,Carroll County,21041
2276,7587,10267,0.22168111425,0.738969513977,5311,51.73,KY,Carter County,21043
767,5482,6438,0.119136377757,0.851506679093,4715,73.24,KY,Casey County,21045
7188,14108,22069,0.325705741085,0.639267751144,6920,31.36,KY,Christian County,21047
4706,10710,16193,0.290619403446,0.661396899895,6004,37.08,KY,Clark County,21049
752,5861,6762,0.111209701272,0.866755397811,5109,75.55,KY,Clay County,21051
547,3809,4454,0.122810956444,0.855186349349,3262,73.24,KY,Clinton County,21053
617,3290,4036,0.152874132805,0.815163528246,2673,66.23,KY,Crittenden County,21055
459,2502,3061,0.149950996406,0.817379941196,2043,66.74,KY,Cumberland County,21057
14163,28907,45752,0.309560237804,0.631819374016,14744,32.23,KY,Daviess County,21059
979,4135,5239,0.186867722848,0.789272761977,3156,60.24,KY,Edmonson County,21061
740,2000,2847,0.259922725676,0.702493853179,1260,44.26,KY,Elliott County,21063
1108,4236,5538,0.200072228241,0.764897074756,3128,56.48,KY,Estill County,21065
69776,56890,136112,0.512636652169,0.417964617374,12886,9.47,KY,Fayette County,21067
1348,4722,6250,0.21568,0.75552,3374,53.98,KY,Fleming County,21069
4015,11993,16521,0.243024030022,0.725924580837,7978,48.29,KY,Floyd County,21071
10717,11819,23840,0.449538590604,0.495763422819,1102,4.62,KY,Franklin County,21073
774,1549,2381,0.32507349853,0.65056698866,775,32.55,KY,Fulton County,21075
749,2443,3334,0.224655068986,0.73275344931,1694,50.81,KY,Gallatin County,21077
1453,5904,7613,0.190857743334,0.77551556548,4451,58.47,KY,Garrard County,21079
1910,7268,9551,0.199979059784,0.760967437965,5358,56.10,KY,Grant County,21081
3308,12671,16582,0.199493426607,0.76414184055,9363,56.46,KY,Graves County,21083
1959,8219,10564,0.185441120788,0.778019689512,6260,59.26,KY,Grayson County,21085
832,4372,5331,0.156068279872,0.820108797599,3540,66.40,KY,Green County,21087
4146,11546,16265,0.254903166308,0.709867814325,7400,45.50,KY,Greenup County,21089
1244,2788,4292,0.289841565704,0.649580615098,1544,35.97,KY,Hancock County,21091
13944,26970,43113,0.323429128105,0.625565374713,13026,30.21,KY,Hardin County,21093
1372,9129,10744,0.127699180938,0.849683544304,7757,72.20,KY,Harlan County,21095
2031,5435,7774,0.261255466941,0.699125289426,3404,43.79,KY,Harrison County,21097
1730,5320,7261,0.238259192949,0.732681448836,3590,49.44,KY,Hart County,21099
6707,12159,19692,0.340595165549,0.617458866545,5452,27.69,KY,Henderson County,21101
1828,4944,7142,0.255950714086,0.692243069168,3116,43.63,KY,Henry County,21103
449,1657,2157,0.20815948076,0.768196569309,1208,56.00,KY,Hickman County,21105
4310,15277,20325,0.212054120541,0.751635916359,10967,53.96,KY,Hopkins County,21107
482,4889,5497,0.0876841913771,0.889394215026,4407,80.17,KY,Jackson County,21109
190824,143758,352778,0.540918084461,0.407502735431,47066,13.34,KY,Jefferson County,21111
6144,15474,23292,0.263781555899,0.664348274086,9330,40.06,KY,Jessamine County,21113
1250,8043,9560,0.130753138075,0.841317991632,6793,71.06,KY,Johnson County,21115
24213,42958,71905,0.336735971073,0.597427160837,18745,26.07,KY,Kenton County,21117
1245,4357,5756,0.216296038916,0.756949270327,3112,54.07,KY,Knott County,21119
1761,9885,12001,0.146737771852,0.823681359887,8124,67.69,KY,Knox County,21121
1278,4799,6359,0.200974996069,0.754678408555,3521,55.37,KY,Larue County,21123
3440,20592,24811,0.138648180243,0.829954455685,17152,69.13,KY,Laurel County,21125
1045,4816,6037,0.173099221468,0.797747225443,3771,62.46,KY,Lawrence County,21127
444,2151,2663,0.166729252722,0.8077356365,1707,64.10,KY,Lee County,21129
400,4015,4487,0.0891464229998,0.89480722086,3615,80.57,KY,Leslie County,21131
1542,7293,9131,0.168875260103,0.798707699047,5751,62.98,KY,Letcher County,21133
785,4363,5293,0.148309087474,0.824296240317,3578,67.60,KY,Lewis County,21135
1865,7338,9555,0.195185766614,0.767974882261,5473,57.28,KY,Lincoln County,21137
887,3570,4642,0.191081430418,0.769065058165,2683,57.80,KY,Livingston County,21139
2755,7778,10896,0.252845080764,0.713839941263,5023,46.10,KY,Logan County,21141
1045,2789,3959,0.263955544329,0.704470825966,1744,44.05,KY,Lyon County,21143
11793,23431,37318,0.316013719921,0.627873948229,11638,31.19,KY,Madison County,21151
1172,3824,5113,0.229219636221,0.747897516135,2652,51.87,KY,Magoffin County,21153
2679,5122,8108,0.330414405525,0.63172175629,2443,30.13,KY,Marion County,21155
3672,12322,16678,0.220170284207,0.738817604029,8650,51.86,KY,Marshall County,21157
363,3503,3951,0.0918754745634,0.886610984561,3140,79.47,KY,Martin County,21159
1970,4944,7212,0.273155851359,0.685524126456,2974,41.24,KY,Mason County,21161
9134,20774,31284,0.291970336274,0.664045518476,11640,37.21,KY,McCracken County,21145
664,5012,5772,0.115038115038,0.86832986833,4348,75.33,KY,McCreary County,21147
988,3381,4565,0.216429353779,0.740635268346,2393,52.42,KY,McLean County,21149
3026,8660,12223,0.247566063978,0.708500368158,5634,46.09,KY,Meade County,21163
700,2010,2779,0.251889168766,0.723281756027,1310,47.14,KY,Menifee County,21165
2395,7740,10579,0.226391908498,0.731638151054,5345,50.52,KY,Mercer County,21167
976,3491,4616,0.21143847487,0.756282495667,2515,54.48,KY,Metcalfe County,21169
601,4278,4991,0.12041675015,0.857142857143,3677,73.67,KY,Monroe County,21171
3158,7856,11437,0.276121360497,0.686893416106,4698,41.08,KY,Montgomery County,21173
1006,3628,4766,0.211078472514,0.761225346202,2622,55.01,KY,Morgan County,21175
3272,9393,13046,0.250804844397,0.719990801778,6121,46.92,KY,Muhlenberg County,21177
6434,13430,20761,0.309908000578,0.646885988151,6996,33.70,KY,Nelson County,21179
787,1957,2837,0.277405710257,0.68981318294,1170,41.24,KY,Nicholas County,21181
2080,7942,10398,0.200038468936,0.76380073091,5862,56.38,KY,Ohio County,21183
10268,20469,32838,0.312686521713,0.623332724283,10201,31.06,KY,Oldham County,21185
1062,3745,4997,0.21252751651,0.749449669802,2683,53.69,KY,Owen County,21187
256,1474,1757,0.145702902675,0.838929994308,1218,69.32,KY,Owsley County,21189
1164,4604,6006,0.193806193806,0.766566766567,3440,57.28,KY,Pendleton County,21191
2136,8158,10566,0.20215786485,0.772099186069,6022,56.99,KY,Perry County,21193
4277,19740,24637,0.173600681901,0.801233916467,15463,62.76,KY,Pike County,21195
1272,3513,4952,0.256865912763,0.709410339257,2241,45.25,KY,Powell County,21197
4208,22900,28015,0.150205247189,0.817419239693,18692,66.72,KY,Pulaski County,21199
222,759,1013,0.219151036525,0.749259624877,537,53.01,KY,Robertson County,21201
915,5609,6686,0.136853125935,0.838917140293,4694,70.21,KY,Rockcastle County,21203
3295,5174,8829,0.373201948125,0.586023332201,1879,21.28,KY,Rowan County,21205
1093,6863,8171,0.133765756945,0.839921674214,5770,70.62,KY,Russell County,21207
7713,15052,24159,0.319259903142,0.623039033073,7339,30.38,KY,Scott County,21209
6276,13196,20563,0.305208383991,0.641735155376,6920,33.65,KY,Shelby County,21211
2144,5077,7524,0.284954811271,0.674774056353,2933,38.98,KY,Simpson County,21213
1921,7196,9509,0.202019139762,0.756756756757,5275,55.47,KY,Spencer County,21215
2553,8320,11301,0.225909211574,0.736218033802,5767,51.03,KY,Taylor County,21217
1042,3612,4771,0.218402850555,0.757073988682,2570,53.87,KY,Todd County,21219
1587,4928,6740,0.235459940653,0.73115727003,3341,49.57,KY,Trigg County,21221
